name,RA,DEC,Period,T1,incl,inclerror,q,qerror,t2t1,t2t1error,f,ferror,l3,l3error,r1,r2,L2/L1,R2
TIC 107011293,162.0119543,-39.11853769,0.946477527,7104.666504,64.46725763,2.003557953,0.358580019,0.051218192,0.900375957,0.010590164,0.559973934,0.122377793,0.532488437,0.038091772,0.507161199,0.33269431,0.303933084,0.997846776
TIC 266769522,29.75300928,-22.91979244,0.536433911,7065,74.10162572,0.216800381,5.864026319,0.046390003,0.767559517,0.001353037,0.502666597,0.011156743,0,0,0.263533657,0.557145767,1.919605527,0.981303387
TIC 386952124,239.40124,-32.635033,0.87582746,6100,58.78159988,1.381685052,0.744466284,0.102407765,0.896575694,0.008816424,0.43856792,0.079513788,0.659584038,0.026236898,0.445312353,0.394372138,0.530848714,0.994069161
TIC 261105201,82.827401,-79.008764,0.954418538,6063.310547,86.23749397,1.913054898,0.304824113,0.02501499,0.909935871,0.003979738,0.882697837,0.040038657,0.464994612,0.00790713,0.539049731,0.341275031,0.277058072,0.995852298
TIC 230298837,276.6252754,46.39182389,0.795686481,7636.666504,70.81129494,0.411913739,0.716119422,0.086692529,0.865566148,0.003021161,0.103651381,0.012161251,0,0,0.418264061,0.359745153,0.485874553,0.99490704
TIC 266769521,29.75082502,-22.91850639,0.536433909,6102,71.54158283,0.308552723,4.141867893,0.033301808,0.791976081,0.003249706,0.581614868,0.026716224,0,0,0.297420806,0.536186786,1.390413473,0.978684399
TIC 32551761,20.87599345,-13.92421917,1.084294682,6045.25,49.58491748,0.067811436,0.09005874,0.001160006,0.937747064,0.001048801,0.269209775,0.007797768,0,0,0.595457689,0.208157329,0.097158976,0.994283505
TIC 270039561,311.7336565,-29.84602071,0.699644796,5479.283203,36.36178417,0.701474006,1.066109033,0.237556698,0.700939246,0.02337354,0.286504681,0.018756559,0.242341966,0.023221071,0.401906751,0.413042472,0.221810808,0.984039714
TIC 121274442,287.439469,39.55146695,0.735853026,6530.205078,54.17001298,0.240286118,0.519344058,0.024208772,0.696719025,0.006149883,0.010746163,0.000892503,0.155596725,0.005581828,0.439321914,0.324592433,,0.979883359
TIC 207384197,207.2533769,60.855253,0.535332144,6861,53.61741244,0.079494805,3.209462436,0.035130433,0.60759077,0.00066028,0.195482702,0.001294642,0,0,0.295339214,0.495408179,0.398536573,0.97488806
TIC 207496824,246.9545827,58.83979311,0.801775277,6676.5,72.03009003,0.862006605,0.213860816,0.014997211,0.880755332,0.004916476,0.271303771,0.012846678,0,0,0.529857694,0.269613447,0.168898851,0.996251209
TIC 456517808,281.922998,-50.83698,0.876792662,5952,93.3644919,2.908777514,0.069692359,0.002042657,0.850006903,0.004532211,0.115631973,0.005969302,0,0,0.610053106,0.187904917,,0.975537894
TIC 308018120,155.056692,-13.860107,0.380837228,5962,74.4344377,0.730184273,0.641085903,0.123250414,1.005888192,0.002988433,0.104903157,0.018844164,0.709384497,0.009098226,0.427904492,0.350084772,0.682847053,0.997967651
TIC 270491865,232.3505338,67.20444638,0.448568426,6852.666504,76.72074979,1.669248662,3.232003146,0.432719136,0.933569409,0.00563034,0.513293029,0.077273468,0.775292025,0.017001214,0.315513344,0.514668156,2.206128441,0.98479133
TIC 167890109,105.282056,-64.700211,0.377080083,5664,79.04274585,1.261831167,1.158665628,0.24802032,0.873682787,0.003790687,0.176869293,0.038756231,0,0,0.383313375,0.409064967,0.676373103,0.98334095
TIC 278829112,336.3305371,-36.49079425,0.245751801,5692,71.88660693,1.489087257,1.477273353,0.074149245,0.930125371,0.003471229,0.321675236,0.060830736,0.747509666,0.015535742,0.373986711,0.441700226,1.076453888,0.988282297
TIC 198731685,284.5127954,26.08170998,0.714993965,6957.676269,75.07540118,0.527686031,0.485596633,0.034564493,0.832235807,0.002669991,0.546505976,0.022013511,0.506385386,0.007300092,0.485020727,0.361388378,0.300141062,0.996108133
TIC 458259927,159.531895,-59.772236,4.613550412,6351.25,56.72456343,1.395317778,5.447872158,1.222732401,0.830622541,0.017493113,0.177578436,0.044345939,0,0,0.253262441,0.537958944,2.368584731,0.984262617
TIC 468670361,19.08757927,76.80271562,1.149758423,6120.333496,65.76182462,2.130589071,0.268836921,0.030409229,0.829336825,0.00860737,0.59688093,0.069978601,0.476042966,0.027309902,0.529535508,0.308150399,0.166612057,0.997557212
TIC 122057276,226.803473,-41.69202033,0.339282635,6595.742675,62.73303907,1.770850812,2.120691705,0.262673873,0.890223938,0.005309721,0.620569238,0.087626576,0.797651806,0.020852083,0.364826085,0.492929633,1.271024783,0.998052194
TIC 209971455,211.443622,-54.66935,1.209202273,7398.435058,43.01290139,1.257029051,0.474859694,0.159453874,0.830524691,0.100678776,0.044676885,0.009665934,0.10893093,0.009425843,0.449703542,0.319722485,0.286028705,0.987342209
TIC 263035184,264.489157,-39.189643,0.303428837,5297.200195,82.34807429,0.499800309,2.147806473,0.052004412,0.925809648,0.001555832,0.153925163,0.015444425,0.722292298,0.003959597,0.326189535,0.459004661,1.451374005,0.996316888
TIC 36883123,43.3950411,-9.208017411,0.335233379,6155.25,80.31087767,0.791801945,2.240768147,0.057260614,0.955576644,0.001667768,0.194555159,0.020294991,0.730284441,0.005922918,0.325564782,0.465402569,1.766861371,0.995593084
TIC 220511367,347.4854084,-54.62221385,0.317520193,7858.799804,91.90862766,5.089740381,2.274966252,0.120008329,0.926297592,0.004505476,0.169967302,0.02141927,0.720415598,0.008455599,0.322445025,0.464984227,1.710389982,0.996570234
TIC 38399380,54.09730324,-7.925432255,0.568237068,6529.333496,70.38245422,0.43608749,1.916902207,0.314748826,0.820014935,0.003867947,0.166657974,0.003965388,0,0,0.337032527,0.450290376,0.908542919,0.990077519
TIC 169249046,160.9218984,-1.096239045,0.778033612,7137.915039,68.27584727,0.129152591,0.196885203,0.002338656,0.797050054,0.002538726,0.18119415,0.000628431,0,0,0.532440765,0.258622471,0.113141153,0.985423337
TIC 229889119,198.84956,-24.179584,0.887385671,6278.970215,96.8052894,0.511868455,0.488064346,0.005279456,0.903989295,0.001075603,0.669831552,0.010885168,0.491443322,0.002499009,0.494712878,0.372810325,0.394828855,0.990126373
TIC 308751185,122.38535,-65.800476,1.360387524,6487.825195,51.69238284,1.136540651,0.25617303,0.018187272,0.96759205,0.006308562,0.493134944,0.079555276,0.395069869,0.04790289,0.527214327,0.297250816,0.279056165,0.993624301
TIC 464665587,156.8423043,-55.73838009,0.43669748,8782.5,89.3828338,10.88504866,0.378467199,0.058082169,1.007158465,0.008383034,0.375186076,0.048048515,0.77255567,0.02780574,0.490866268,0.324193663,0.434824483,0.983771305
TIC 38687360,57.97225991,-10.53040731,0.507451724,6512.75,69.07005895,0.633345469,6.668522837,0.440152319,0.78019572,0.003799771,0.486770741,0.02035662,0,0,0.252621095,0.56571786,2.137283767,0.989051999
TIC 123311124,281.3915662,46.47361879,0.871960623,6813,69.92290632,1.564749367,0.354057164,0.070637544,0.788794942,0.030874415,0.344393394,0.029905775,0.329075269,0.015679835,0.494046809,0.316061516,0.181223181,0.992610404
TIC 441183795,333.8291033,-24.9908345,0.634559466,6788,78.00311417,1.43965581,0.409008091,0.025915318,0.74039664,0.02301725,0.554682974,0.010390351,0.650667703,0.00709339,0.497589372,0.3450532,0.164258857,0.99604565
TIC 341550561,120.564725,-55.540604,1.103865701,9280,54.90098586,0.591841732,0.674637023,0.065727486,0.610922708,0.00393921,0.146473829,0.011560937,0.217845811,0.011242626,0.426956871,0.358146519,0.17662246,0.960832848
TIC 356150515,266.48085,52.63457775,0.612342099,6361.302734,80.64380553,0.138986453,0.252684145,0.000801101,0.85198123,0.001167696,0.294601841,0.003536545,0,0,0.517781113,0.28423597,0.171803125,0.994408514
TIC 364028674,267.266035,18.4217273,0.637205699,6805.5,65.77869878,0.096512504,2.40498781,0.009030012,0.793557563,0.00187268,0.220807429,0.006389753,0,0,0.321364342,0.473065887,1.003391965,0.98670498
TIC 340071430,290.8352843,15.78728979,0.294547858,5962,79.66430804,1.229875421,1.775074853,0.308398892,0.902861436,0.00320191,0.284796232,0.03492573,0.776244062,0.007028485,0.353528188,0.453071101,1.15065396,0.99155263
TIC 16485009,102.1865838,39.30251993,1.007124818,9045,45.76198327,1.53002405,0.429956915,0.038322018,0.606945477,0.01945615,0.53268809,0.073128837,0,0,0.492473232,0.348185337,0.115342561,0.951587974
TIC 376848654,275.2167929,67.16415069,0.488389367,8136.475097,70.36150977,2.405995146,0.265824479,0.058883907,0.634215125,0.013961125,0.136777322,0.020906056,0,0,0.505507356,0.279094122,0.071733375,0.985117247
TIC 118826280,11.12575048,-36.10811675,0.246595401,5459,80.61762346,1.079986915,0.417152834,0.015815252,0.930838918,0.001276221,0.10519076,0.01539305,0.685388862,0.007743874,0.465129468,0.313358438,0.342991109,0.997222021
TIC 428257299,55.04587094,51.9119073,0.638424952,4960.584961,95.57537207,5.963682543,0.116960349,0.004962209,0.788525852,0.014531891,0.369828175,0.133724106,0,0,0.579528355,0.229304564,0.051114881,0.978489403
TIC 425805760,234.2641853,-72.8991023,0.933397817,5954,72.92102514,2.487251028,0.091393841,0.015742562,0.821537289,0.003748941,0.078733466,0.00520477,0,0,0.589334366,0.202675155,,0.98106506
TIC 178938437,68.35356495,-23.93880631,0.623217197,7591.432617,78.11597494,1.37249367,0.344260848,0.010234992,0.707835934,0.02557565,0.626057167,0.017018875,0.49271502,0.017714415,0.514390195,0.333685359,0.135102593,0.99382781
TIC 251829135,6.41862792,-34.82893789,0.268586455,6653.102539,82.08966165,0.71885172,2.146863535,0.130659835,0.890975944,0.002957655,0.248552227,0.013957313,0.729634357,0.003288424,0.333392659,0.465673222,1.351537153,0.97363366
TIC 299156852,289.1585382,48.09717072,0.744096706,7452,73.82268194,1.10312174,0.237999669,0.015083871,0.679785267,0.014817542,0.479850719,0.003530345,0.632166847,0.019243757,0.531893408,0.290055916,0.079985285,0.992950548
TIC 264698502,326.2911443,85.90461997,0.633134194,6311,59.98624505,0.358746894,1.502491648,0.056611492,0.940889571,0.003680226,0.016729836,0.004298368,0.730834077,0.004901493,0.345953925,0.417521834,,0.99195446
TIC 204327008,347.0989618,-19.70390301,0.323035399,5554,77.24970361,1.28659676,1.696795808,0.100574339,0.92415998,0.003325068,0.146247969,0.032512012,0.762574596,0.01061477,0.346113696,0.438400259,1.190338422,0.989941259
TIC 35009375,164.77483,-3.544053,1.070127813,6703,60.48662177,3.054195436,0.476299105,0.154250617,0.713904005,0.034955866,0.145603003,0.029066495,0,0,0.456484068,0.327516461,0.15006613,0.973388446
TIC 149118068,231.929161,-39.30233476,0.385971157,8134.333496,97.78531759,9.17230705,0.539014501,0.024176686,0.953662731,0.010667099,0.089383783,0.019678448,0.771268784,0.010929425,0.44174953,0.333794354,0.506042501,0.978807638
TIC 47935311,280.9704411,50.89411329,0.54927045,6265.5,82.07479311,3.510420517,0.401626045,0.005376729,0.796648818,0.002471556,0.155334139,0.02113242,0.577108057,0.005646474,0.471648937,0.313730088,0.19230354,0.996424883
TIC 269505148,13.93034149,-2.093993662,0.522603935,7110.109863,66.48974771,0.142471343,10.51095055,0.110869097,0.709335273,0.001105354,0.594367921,0.011940154,0,0,0.22318887,0.600651688,2.304263285,0.993822057
TIC 89543393,357.7648705,-19.07475211,0.470590659,7318,81.15426542,3.212612434,2.172717597,0.291692647,0.714281159,0.064962779,0.259309079,0.018237036,0.553814013,0.0125138,0.333149802,0.467416872,0.651465121,0.987951957
TIC 94327030,115.4504662,-13.38725894,0.793672219,8060,77.51161456,0.574260599,0.501347719,0.047925732,0.916736213,0.003883476,0.051724118,0.001895508,0,0,0.445384486,0.324766807,0.424060464,0.992798678
TIC 123499478,282.6418907,42.94632571,0.3469588,6772,100.0441973,2.441335326,0.339965527,0.008595028,0.889675855,0.0057241,0.091922849,0.009819909,0.794418949,0.00327709,0.482029944,0.295769526,0.258215767,0.980296206
TIC 278895603,101.077924,-55.453601,0.740845842,6563.799804,53.20776236,3.087482499,8.487348084,0.686160072,0.637637721,0.037715954,0.253892573,0.030113975,0,0,0.22527909,0.57528655,1.083254758,0.971694663
TIC 224605072,255.5991738,58.86997995,0.664734139,7060.999999,48.70598479,0.162279256,9.118711916,0.301504729,0.580354699,0.00162705,0.469004055,0.003178745,0,0,0.228607744,0.587244838,0.804600064,0.981112986
TIC 164782264,284.6693378,47.57759218,0.44386174,6973,75.76277,0.564232739,0.190062972,0.003612176,0.635279653,0.004120756,0.33482077,0.001536155,0,0,0.54191704,0.263709529,0.042145312,0.959420841
TIC 274969703,257.7497526,46.28895911,0.509992491,7398,73.47202784,3.634863328,0.337506626,0.108168151,0.657395006,0.01433755,0.125138674,0.019134073,0,0,0.484602478,0.297337746,0.088531188,0.986043809
TIC 38589392,56.76226901,-7.070317151,0.377621381,6857.5,64.99846631,3.197242729,0.507881357,0.099343086,0.609690237,0.013542634,0.227673532,0.024726891,0,0,0.457065204,0.339473824,0.078487368,0.955016973
TIC 41533230,93.77948,-71.57012,1.418807589,5818.25,46.18305517,0.758915812,1.175942422,0.250464232,0.708659478,0.03100152,0.081138708,0.014051395,0.082492951,0.009318412,0.373032533,0.40149644,0.264259397,0.994209709
TIC 52906667,99.35558133,-1.592454743,1.098163505,6190,77.81994716,2.618057235,0.252632191,0.018165813,0.735105327,0.031346913,0.364927759,0.02521507,0.545766566,0.028940013,0.521445897,0.288342258,0.089760919,0.983740259
TIC 366786599,198.0952954,2.653829861,1.129650723,6296,43.6002129,0.465763255,0.363260036,0.128808706,0.929831961,0.076193491,0.030776829,0.007733872,0.449289339,0.027406006,0.47259915,0.297046148,0.309588615,0.995136249
TIC 317642317,172.795488,-65.742287,1.385864735,9643.999999,82.44116316,2.950269093,0.409866365,0.008746724,0.885880169,0.007356197,0.178154381,0.023151994,0,0,0.47142653,0.317064829,0.350386239,0.99277665
TIC 323405243,333.5554197,68.90213188,0.324439375,5952,86.52097593,4.187546654,1.976447536,0.149882799,0.883254983,0.003782859,0.616431244,0.049210459,0.876518533,0.005142977,0.371728467,0.487936172,1.1179988,0.989771287
TIC 271999940,114.85737,-73.76902,0.564034637,5778,73.27616536,0.786348455,1.3858321,0.245815911,0.84061052,0.004508046,0.07727699,0.016398243,0.598710206,0.011483028,0.358119748,0.41537581,0.684887433,0.990467438
TIC 9825731,260.9332256,31.29858482,0.590307699,7256.100097,73.07006109,0.515818617,4.851350673,0.544938903,0.763864551,0.004866618,0.083746971,0.018504746,0.428974039,0.024303971,0.257044328,0.524391175,1.741988986,0.988575602
TIC 154067797,207.4843188,66.47444899,0.236483966,5850,77.83026262,0.547482543,3.492528625,0.132562521,0.949377449,0.001591489,0.072269299,0.016231018,0.794941146,0.004611334,0.28104864,0.495795309,,0.987967633
TIC 33416807,344.8074413,-8.492377682,0.289759275,5751.899902,80.38410214,1.852643041,0.50959066,0.055874352,0.907919097,0.003819674,0.024792543,0.006383839,0.741334951,0.004735198,0.442022575,0.324086985,0.375348959,0.994448078
TIC 159854358,236.7891372,53.02404635,0.326456226,5165,81.6563767,1.935987603,2.647143338,0.27231628,0.923259099,0.003296353,0.231707477,0.050215927,0.86314217,0.007988104,0.313876464,0.481682537,1.694735945,0.985369899
TIC 434508647,189.4196278,-19.57778734,0.747614355,7034.666504,70.32179946,0.247692753,6.262698813,0.148349374,0.772203829,0.001040971,0.322856495,0.010509488,0,0,0.249846186,0.554738212,2.12639776,0.993912879
TIC 125298121,358.4093082,33.98831607,0.613433701,7030,73.30942594,0.427494228,0.25718378,0.007399011,0.726442856,0.006715873,0.065057828,0.009488506,0,0,0.504685914,0.272437191,0.097589394,0.993805012
TIC 432128410,137.2328195,-21.40666049,1.16722184,5734.259765,93.90074493,2.379445057,0.185083511,0.001003949,0.812613246,0.002675569,0.295774336,0.00805114,0,0,0.542283206,0.259699696,0.098227852,0.987610096
TIC 155915231,221.388977,51.17905207,0.866745057,6351,86.57212389,4.757214669,1.713662805,0.170747426,0.815770961,0.003016314,0.444427412,0.094257761,0.534103697,0.040131002,0.370688534,0.463523213,0.768762257,0.988069288
TIC 94178492,176.835995,-49.884512,1.743038075,4004.5,49.21504998,1.231693656,0.666665466,0.051504164,0.954068701,0.014432281,0.308227979,0.036989246,0.306795491,0.033822209,0.441713206,0.371316661,0.582573776,0.95638936
TIC 52368472,24.00369869,-66.72657228,0.325953718,6172.825195,83.18802109,1.296109941,2.282162989,0.133210914,0.904636362,0.003091921,0.750675214,0.047553438,0.898586035,0.003772778,0.368685284,0.508001742,1.383656462,0.993037587
TIC 142266756,39.82099582,-43.80163851,0.34252283,7185.537109,39.71478883,0.873157921,0.14113331,0.007765555,0.833333493,0.058899398,0.296475678,0.050881443,0.205558469,0.020625217,0.563117187,0.23963134,0.100818498,0.957621249
TIC 294269932,108.3838135,-55.57787891,0.347406206,6092.625,72.71109316,1.435926947,0.659843231,0.101497881,0.945507836,0.005605356,0.157203545,0.035699323,0.856912326,0.009460782,0.429721826,0.357084779,0.569143546,0.995985947
TIC 164375251,265.4623452,47.85106954,0.539119352,7488.5,64.90020956,0.187739273,10.01619282,0.080511128,0.679979984,0.002161028,0.510537832,0.008044131,0,0,0.223530088,0.594979946,2.023723962,0.990382084
TIC 32284829,24.29761606,-34.98859783,0.464003846,5586.5,79.04988974,0.151562897,2.964404929,0.034236573,0.824169532,0.001219695,0.206379193,0.002957989,0,0,0.302600787,0.489457271,1.185719035,0.969468964
TIC 144194304,327.9727075,-42.37320292,0.483582323,6957.189941,66.73771249,0.036699731,3.443836684,0.0355425,0.667153504,0.000828367,0.365488704,0.000284998,0,0,0.300179455,0.510729518,0.66920473,0.978259564
TIC 402656199,294.0367089,67.91390775,0.590696243,6209.049804,73.31531219,2.702392132,0.703131154,0.147524184,0.685193265,0.043454405,0.28658806,0.036690156,0.256255856,0.010587635,0.435624044,0.374391597,0.156210405,0.981040719
TIC 137152301,291.4281908,39.07376095,0.491801626,4981,79.82148023,2.87251303,1.343215587,0.284454208,0.863965092,0.010999037,0.725528263,0.111647968,0.888911337,0.008984087,0.424706198,0.474491882,0.637147222,0.977841945
TIC 149622009,202.1721349,23.58026121,0.255162609,6352,78.60309664,0.779431227,0.404114344,0.019584486,0.933669203,0.001968644,0.102975378,0.018520654,0.821571715,0.004793515,0.467735858,0.310572155,0.351315235,0.997002145
TIC 411704509,218.8443772,-54.0388103,0.75341109,5316.75,67.94546089,0.205641279,12.21715528,0.138144498,0.778179598,0.001319374,0.248143101,0.019961251,0,0,0.201474074,0.60173604,2.888936644,0.965511212
TIC 167673754,79.97542553,-35.90176463,0.56513678,7727,89.06280989,0.669551824,0.256151544,0.001102542,0.614663674,0.005039036,0.309815418,0.002440821,0,0,0.517492588,0.286242059,0.057102421,0.981179647
TIC 7791094,233.9755849,-33.9398632,1.060698556,5160,75.58322626,0.115528384,0.134387116,0.00050618,0.770142359,0.000653301,0.332210422,0.006081877,0,0,0.568061932,0.237636611,0.051921436,0.983825022
TIC 34788112,46.59949996,27.0800333,1.269534676,6707.333496,70.18991934,0.40522021,0.693006065,0.047671733,0.785863469,0.004916472,0.095728014,0.010410163,0,0,0.420426797,0.356156166,0.314131352,0.995226665
TIC 289370888,278.068073,41.84617887,0.859722345,5775,86.2543783,0.33655125,1.570277311,0.017947633,0.905373075,0.001462335,0.13141888,0.010619607,0,0,0.351727883,0.430619424,1.041417423,0.990810017
TIC 170676440,67.35331138,-33.57620577,0.634576263,6907.026855,69.5461674,0.084272261,11.52671989,0.082253629,0.676647035,0.001700966,0.390865987,0.0051067,0,0,0.209818315,0.601309586,2.007113711,0.97018669
TIC 121108244,287.0808776,40.04636636,0.395231617,5003,94.891793,4.083452073,1.325045124,0.118143013,0.943946511,0.008319765,0.083689593,0.02006403,0.816787849,0.002676496,0.36264124,0.412031205,1.00377604,0.992861231
TIC 161570793,74.44133464,-42.89350181,0.276387295,6213.966797,80.80116905,1.460747038,2.471323192,0.267536582,0.896984832,0.003360219,0.305710226,0.058561463,0.867274813,0.007354829,0.325148763,0.480986787,1.521686747,0.97112596
TIC 167722431,103.529444,-61.660454,0.540894181,7216,81.27041276,4.833069493,0.388242,0.100241009,0.656413632,0.020710965,0.081150075,0.008452239,0,0,0.469833412,0.305775288,0.095065024,0.974001683
TIC 235277567,103.0392388,8.429128738,0.281075422,5753.5,80.86344734,1.990946912,0.432523394,0.041739804,0.94316174,0.006080703,0.172692317,0.042443738,0.866357135,0.008516223,0.46653193,0.321261211,0.383089789,0.983292512
TIC 309402205,124.813309,-65.187508,0.744911508,5479.040039,82.78802445,2.821318423,1.486184679,0.180130626,0.907782875,0.00096158,0.087657004,0.008351084,0,0,0.352871529,0.422313864,0.979717891,0.987044717
TIC 419736605,324.2072461,-70.33354209,0.624330251,6994.067383,85.84922562,0.372372698,0.291899448,0.001435849,0.68813574,0.003198426,0.109311171,0.001911065,0,0,0.496121423,0.284777382,0.086724035,0.99316548
TIC 198507944,197.6881861,77.65384341,0.342497692,8401.5,86.37333458,1.251787463,0.634906642,0.022298851,0.99845732,0.003360774,0.097890227,0.015656324,0.862574658,0.002335784,0.428177737,0.348649064,0.659627767,0.997623236
TIC 260370454,95.250829,-54.549113,0.794352334,6920,76.70752482,0.462391929,1.055476322,0.166788321,0.809943924,0.001908795,0.089615384,0.002075678,0,0,0.383537331,0.393018139,0.525768705,0.993071684
TIC 384355530,136.1485032,-54.01643835,0.96071918,5892.75,106.5092447,3.519976731,0.194584324,0.006949337,0.766730333,0.00687825,0.411541659,0.074266629,0,0,0.543530146,0.269514402,0.081763162,0.9595606
TIC 388105497,55.79956662,-60.99510403,0.247542767,5748,87.55789973,2.32003916,0.6865702,0.020908393,0.928102945,0.003628104,0.15199147,0.028178885,0.864177606,0.003744062,0.425938557,0.360197538,0.543271676,0.979450604
TIC 43712632,76.26972374,-7.561921168,0.927138986,6137.850097,68.83805312,0.332227623,10.40771384,0.312476274,0.743146847,0.003650108,0.767471968,0.030992889,0,0,0.230394143,0.605050481,2.245786933,0.987119199
TIC 8245065,157.3615601,39.76899455,0.328007961,6450,77.49120499,0.308089099,0.709753065,0.011752993,0.95144853,0.001766018,0.089456651,0.002611465,0.876418593,0.000986414,0.41783661,0.357720327,0.622273554,0.990778529
TIC 2940839,81.96833281,34.78284371,1.8125417,8353,80.60968575,0.163830649,1.688456575,0.062631136,0.89714855,0.001210419,0.058960337,0.002835879,0.471251255,0.001674159,0.339435795,0.431196356,1.223131132,0.997180742
TIC 44790502,61.65310746,-27.66875657,0.638740767,7484.75,87.25572983,0.55822672,0.29508686,0.002153399,0.596099674,0.003904002,0.06450175,0.002417932,0,0,0.492768017,0.282910059,0.05042694,0.987109719
TIC 26832597,26.22343756,28.41599158,2.413285587,4807.799804,74.36101052,2.868222962,3.823127453,0.861567185,0.962909345,0.022442265,0.880321312,0.166177539,0.799474746,0.029313358,0.325124557,0.547813905,2.488396542,0.95414402
TIC 232063593,339.7159835,-60.652484,1.236963483,6326.333496,80.27054242,0.367511047,0.212029363,0.001116378,0.709342381,0.002431922,0.128488662,0.010765655,0,0,0.524024463,0.261430849,0.064695134,0.966202799
TIC 207174531,46.75512864,-56.1345714,0.625827908,6911.720215,72.02813797,0.117858866,2.215911807,0.071612187,0.709780459,0.002875101,0.039008995,0.000866099,0,0,0.315109651,0.453842312,0.615807301,0.990792186
TIC 69889494,338.6748747,-19.85980961,0.509036651,7306.5,78.33261495,0.536348837,0.312237306,0.004711518,0.576543129,0.002454921,0.196219338,0.004855178,0,0,0.495274955,0.295558731,0.043480578,0.985299695
TIC 277565268,311.1240403,54.10194026,1.096058291,7232.169922,99.12361614,3.343391743,0.190014115,0.001680916,0.670477241,0.017241342,0.290467631,0.040469937,0,0,0.540008663,0.261447752,0.057372271,0.992280162
TIC 279484342,58.68239287,-14.93518053,0.632971934,6438.333496,74.58348989,0.087389055,0.572954559,0.004195328,0.70369461,0.002317723,0.029462784,0.002143278,0,0,0.431892596,0.334260385,,0.985265162
TIC 141126559,80.556139,-71.93843,0.777329882,8284.25,90.04068643,0.298060832,0.262731112,0.001420111,0.585474235,0.000949039,0.50173421,0.011941643,0,0,0.52584313,0.300011787,0.055369575,0.988270533
TIC 63328020,320.0600084,51.39472707,1.106247724,5822,87.15349379,2.896815762,1.566508572,0.430719157,0.74467806,0.020207294,0.186914628,0.037730526,0.373978123,0.035908831,0.356654719,0.434948604,0.432379015,0.975410522
TIC 342334344,326.6692636,57.29351973,0.902074234,7163,86.87200421,4.310429931,0.771690634,0.185375657,0.89851299,0.009942216,0.075353688,0.023876398,0,0,0.409379502,0.3638739,0.569125361,0.989766763
TIC 364392434,116.594604,-65.368271,1.720966856,6817,64.95514162,1.88699302,0.339700692,0.039016525,0.758120479,0.011860825,0.306103617,0.001583564,0,0,0.494924824,0.30982793,0.149927839,0.967170549
TIC 389916225,275.7725451,58.90356253,0.550516782,7203.125,78.86993044,0.172777388,0.654624762,0.009111072,0.615251554,0.003409971,0.066463973,0.000476903,0,0,0.422986993,0.348684514,0.111817312,0.972108705
TIC 322950055,124.414322,-82.72494988,2.634451463,5850,79.09996276,5.332821993,4.620360467,0.432696499,0.972241541,0.009471497,0.129263847,0.014775525,0.825031494,0.011241588,0.263002314,0.522350873,3.586010204,0.977595749
TIC 326630342,359.289231,63.00610211,1.475982066,7648.740234,82.97332194,0.527262092,0.628958524,0.029642331,0.87247266,0.002117199,0.008769343,0.001618231,0,0,0.42195997,0.340482667,,0.988985442
TIC 269074621,118.370551,-53.241386,4.461487858,5177,39.35374475,0.776476293,4.534164861,0.493115421,0.84771993,0.029606387,0.215433971,0.012940512,0.083458617,0.007776681,0.26901443,0.524788168,1.819106007,0.977112643
TIC 142373362,195.8258108,62.69203742,8.766571227,4256.770019,73.13980711,3.951524642,5.530925259,1.446544573,0.980162194,0.006419841,0.360778679,0.10337822,0.771461154,0.035309615,0.261124902,0.546846509,4.05990089,0.987117686
